route_id,service_id,trip_id,trip_headsign,direction_id,shape_id
71,0000000022024090920250627,0003207742024090920250627,Trento. Autostazione,1,SHAPE00080
90,0000000402024090920250627,0003227452024090920250627,Loc. Lochere,0,SHAPE00042
375,0000000052024090920250627,0003241402024090920250627,Ruffre',0,SHAPE02457
179,0000000052024090920250627,0003230962024090920250627,Battisti,0,SHAPE02947
151,0000000022024090920250627,0003196602024090920250627,Trento. Autostazione,1,SHAPE00504
324,0000000072024090920250627,0003245222024090920250627,Piazzola,0,SHAPE02940
134,0000000072024090920250627,0003205662024090920250627,Riva Del G.Autostazione,0,SHAPE00149
153,0000000062024090920250627,0003201262024090920250627,Lago di Tenno,0,SHAPE01751
116,0000000092024090920250627,0003235922024090920250627,Fiera di Primiero,1,SHAPE00674
177,0000000402024090920250627,0003231152024090920250627,Pergine V. Intermodale,1,SHAPE00391
179,0000000062024090920250627,0003230612024090920250627,Pergine V.-Scuole Andreatta,1,SHAPE02635
65,0000000022024090920250627,0003192392024090920250627,Cavalese. Autostazione,1,SHAPE00569
634,0000004512024090920250627,0003220682024090920250627,Bolognano,0,SHAPE00124
186,0000000052024090920250627,0003218152024090920250627,Trento. Autostazione,1,SHAPE01728
618,0000000042024090920250627,0003238112024090920250627,Imer,1,SHAPE01953
672,0000000062024090920250627,0003209932024090920250627,Campi. Bivio Loc Parisi,0,SHAPE00880
604,0000000072024090920250627,0003196022024090920250627,Cavalese. Ospedale,0,SHAPE00708
215,0000000062024090920250627,0003219032024090920250627,Camposilvano,0,SHAPE00840
188,0000000022024090920250627,0003230042024090920250627,Levico T. Via Avancini,0,SHAPE00089
636,0000000072024090920250627,0003212772024090920250627,Tione. Autostazione,1,SHAPE00460
175,0000000022024090920250627,0003204242024090920250627,Trento. Autostazione,1,SHAPE00430
520,0000000022024090920250627,0003231852024090920250627,Trento. Autostazione,1,SHAPE01073
181,0000000042024090920250627,0003215792024090920250627,Trento. Autostazione,1,SHAPE00289
161,0000000022024090920250627,0003202172024090920250627,Tavodo,0,SHAPE00946
71,0000004512024090920250627,0003207412024090920250627,Trento. Autostazione,1,SHAPE00080
231,0000000062024090920250627,0003222132024090920250627,Mori. Bar Centrale,0,SHAPE01138
198,0000000072024122620250323,0003221012024122620250323,Folgaria. Via Battisti,0,SHAPE00347
336,0000000022024090920250627,0003246592024090920250627,Fucine,1,SHAPE00018
336,0000000062024090920250627,0003246902024090920250627,Fucine Scuola Media,1,SHAPE01284
198,0000000052024090920250627,0003220012024090920250627,Geroli,0,SHAPE00510
78,0000000042024090920250627,0003207882024090920250627,Vezzano. Sud,1,SHAPE01094
695,0000000022024120120250627,0003263762024120120250627,Bassano Del Grappa. Staz. Fs,0,
695,0000000072024120120250627,0003264392024120120250627,Trento. Staz. Fs,1,
120,0000000092024102120250627,0003265102024102120250627,Scancio di Segonzano-Snack Bar,0,SHAPE01614
198,0000000092024090920250627,0003214682024090920250627,Rovereto. Staz. Fs,1,SHAPE00145
117,0000000022024090920250627,0003192152024090920250627,Cavalese. Autostazione,0,SHAPE00529
352,0000000022024090920250627,0003252752024090920250627,Trento Ftm,1,
520,0000000062024090920250627,0003232112024090920250627,Pergine V. P.Gavazzi,0,SHAPE01566
332,0000006202024090920250627,0003245012024090920250627,Mezzana. Staz Ftm,1,SHAPE01457
562,0000000022024090920250627,0003234302024090920250627,Pergine V. Intermodale,1,SHAPE00083
3,0000000072024090920250627,0003194892024090920250627,Cavalese. Autostazione,0,SHAPE00092
134,0000000042024090920250627,0003210572024090920250627,Trento. Autostazione,1,SHAPE00087
169,0000000052024090920250627,0003230762024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE02062
324,0000000062024090920250627,0003250322024090920250627,Somrabbi,0,SHAPE02160
200,0000000042024090920250627,0003213962024090920250627,Ala. Staz. Fs.,0,SHAPE00559
397,0000000822024102120250627,0003264832024102120250627,Portolo,0,SHAPE02446
78,0000000052024090920250627,0003205192024090920250627,Margone,0,SHAPE00022
69,0000000052024090920250627,0003227902024090920250627,Trento. Autostazione,1,SHAPE00776
198,0000000052024090920250627,0003219152024090920250627,Folgaria. Via Battisti,0,SHAPE00233
231,0000000042024090920250627,0003219782024090920250627,Castione,0,SHAPE03485
503,0000000092024090920250627,0003216442024090920250627,Vò Sinistro-Passaggio Livello,0,SHAPE00123
604,0000000052024090920250627,0003193512024090920250627,Cavalese. Autostazione,1,SHAPE00436
332,0000006212024120820250316,0003244652024120820250316,Mezzana. Staz Ftm,1,SHAPE00182
55,0000000022024090920250627,0003194602024090920250627,Salorno,0,SHAPE03136
395,0000000052024090920250627,0003248262024090920250627,Toss,0,SHAPE01534
153,0000000822024090920250627,0003201282024090920250627,Pranzo. Ex Cabina Enel,0,SHAPE00188
695,0000000042024120120250627,0003263752024120120250627,Bassano Del Grappa. Staz. Fs,0,
618,0000000052024090920250627,0003236272024090920250627,Fiera di Primiero,1,SHAPE03050
520,0000000062024090920250627,0003233152024090920250627,Trento. Autostazione,1,SHAPE00719
551,0000000022024090920250627,0003234792024090920250627,Pergine V. Intermodale,1,SHAPE00288
134,0000000042024090920250627,0003205452024090920250627,Trento. Autostazione,1,SHAPE00259
69,0000000022024090920250627,0003228012024090920250627,Trento. Autostazione,1,SHAPE00692
78,0000000092024090920250627,0003204712024090920250627,Vezzano. Sud,1,SHAPE01094
169,0000000052024090920250627,0003232612024090920250627,Strigno,1,SHAPE01675
520,0000000072024090920250627,0003228742024090920250627,Levico T. Via Avancini,0,SHAPE00407
215,0000006532024090920250627,0003222682024090920250627,Raossi,1,SHAPE03105
375,0000000052024090920250627,0003244942024090920250627,Cavareno,1,SHAPE02610
395,0000000062024090920250627,0003248302024090920250627,Toss,0,SHAPE00616
71,0000000022024090920250627,0003202672024090920250627,Ponte Arche Autostazione,1,SHAPE00033
636,0000000042024090920250627,0003212982024090920250627,Tione. Autostazione,1,SHAPE00460
196,0000000052024090920250627,0003213482024090920250627,Virti,0,SHAPE02809
717,0000000022024093020241130,0003263312024093020241130,Bassano Del Grappa,0,SHAPE00747
203,0000000062024090920250627,0003222942024090920250627,Ometto,0,SHAPE00064
345,0000000072024090920250627,0003240522024090920250627,Molveno,0,SHAPE01217
120,0000005902024090920250627,0003196642024090920250627,Molina di Fiemme,0,SHAPE01473
693,0000000022024090920250627,0003259212024090920250627,Trento. Staz. Fs,1,
520,0000000052024090920250627,0003232042024090920250627,Borgo V. Valli,0,SHAPE00218
332,0000000022024090920250627,0003246602024090920250627,Mezzana. Staz Ftm,1,SHAPE01457
198,0000000022024090920250627,0003214732024090920250627,Rovereto. Staz. Fs,1,SHAPE00943
134,0000000012024090920250627,0003206242024090920250627,Riva Del G.Autostazione,0,SHAPE00149
503,0000000062024090920250627,0003220862024090920250627,Rovereto. Via Paoli,0,SHAPE00374
110,0000000072024090920250627,0003217792024090920250627,Arco. Autostazione,0,SHAPE02918
157,0000000072024090920250627,0003204132024090920250627,Baitoni,0,SHAPE00021
153,0000000022024090920250627,0003201342024090920250627,Ponte Arche Autostazione,0,SHAPE00714
102,0000000022024090920250627,0003236522024090920250627,Feltre. Staz. Fs,0,SHAPE01569
198,0000000022024090920250627,0003221052024090920250627,Zoreri-Soldati,0,SHAPE00043
71,0000000072024090920250627,0003209182024090920250627,Tione. Autostazione,0,SHAPE00587
364,0000000022024090920250627,0003241982024090920250627,Cles. Autostazione,1,SHAPE01242
520,0000000022024090920250627,0003229292024090920250627,Levico T. Via Avancini,0,SHAPE00407
186,0000000042024090920250627,0003222012024090920250627,Centa,0,SHAPE00295
336,0000000062024090920250627,0003249262024090920250627,Fucine Scuola Media,0,SHAPE00653
215,0000006532024090920250627,0003222612024090920250627,Raossi,0,SHAPE02489
110,0000000022024090920250627,0003217322024090920250627,Bolognano,0,SHAPE01892
134,0000000022024090920250627,0003208052024090920250627,Sarche. Centro Comm.,1,SHAPE00859
203,0000005552024090920250627,0003222742024090920250627,Ometto,0,SHAPE00731
375,0000000062024090920250627,0003242302024090920250627,Dambel,0,SHAPE03492
703,0000000022024090920250627,0003252372024090920250627,Mezzolombardo,0,SHAPE01186
181,0000000042024090920250627,0003215852024090920250627,Trento. Autostazione,1,SHAPE00509
300,0000000022024090920250627,0003198022024090920250627,Pergine V. Intermodale,1,SHAPE01066
96,0000000052024090920250627,0003225942024090920250627,Bedollo,1,SHAPE01854
494,0000000042024090920250627,0003227702024090920250627,Brusago,0,SHAPE00673
345,0000000052024090920250627,0003240222024090920250627,Trento. Staz. Fs,1,SHAPE00454
102,0000000302024090920250627,0003236302024090920250627,Feltre. Staz. Fs,0,SHAPE02484
116,0000000072024090920250627,0003236062024090920250627,Caoria,0,SHAPE01060
186,0000000042024090920250627,0003223822024090920250627,Centa,0,SHAPE00295
231,0000000062024090920250627,0003224892024090920250627,Saccone,0,SHAPE01538
520,0000000052024090920250627,0003230922024090920250627,Borgo V. Valli,0,SHAPE00014
120,0000000062024090920250627,0003196962024090920250627,Trento. Autostazione,1,SHAPE02271
324,0000000022024090920250627,0003245262024090920250627,Piazzola,0,SHAPE03249
695,0000000072024120120250627,0003264172024120120250627,Trento. Staz. Fs,1,
181,0000000072024090920250627,0003215922024090920250627,Garniga Vecchia,0,SHAPE00778
177,0000006572024090920250627,0003231112024090920250627,Hacleri,0,SHAPE00058
366,0000000072024090920250627,0003252552024090920250627,Cles. Autostazione,0,SHAPE00443
167,0000000062024090920250627,0003207192024090920250627,Daone,0,SHAPE01108
186,0000000062024090920250627,0003218112024090920250627,Centa,0,SHAPE02629
60,0000000042024090920250627,0003195172024090920250627,Palu' di Giovo,0,SHAPE00111
167,0000000042024090920250627,0003200942024090920250627,Daone,0,SHAPE01077
334,0000006232024120820250316,0003246072024120820250316,Marilleva 1400,0,SHAPE00455
520,0000000052024090920250627,0003228862024090920250627,Borgo V. Valli,0,SHAPE00502
60,0000000062024090920250627,0003196062024090920250627,Verla,1,SHAPE00103
108,0000000022024100720250627,0003264462024100720250627,Feltre. Deposito,0,SHAPE03537
695,0000000022024093020241130,0003264072024093020241130,Trento. Staz. Fs,1,
98,0000000022024090920250627,0003230002024090920250627,Borgo Valsugana-C.Intermodale,1,SHAPE01120
332,0000006372024090920250627,0003244642024090920250627,Passo Tonale,0,SHAPE02785
634,0000000022024090920250627,0003220662024090920250627,Bolognano,0,SHAPE00666
171,0000000062024090920250627,0003202132024090920250627,Riva Del G.Autostazione,1,SHAPE00562
123,0000000012024090920250627,0003236792024090920250627,Siror,0,SHAPE00650
229,0000000072024090920250627,0003203862024090920250627,Vigo Cavedine,0,SHAPE00839
134,0000004512024090920250627,0003206712024090920250627,Trento. Autostazione,1,SHAPE03155
336,0000006202024120820250316,0003247062024120820250316,Peio,0,SHAPE01411
110,0000000072024090920250627,0003218812024090920250627,Trento. Autostazione,1,SHAPE00065
345,0000000042024090920250627,0003240452024090920250627,Grumo,1,SHAPE00763
340,0000000052024090920250627,0003199232024090920250627,Salorno. Staz. Fs,0,SHAPE01339
375,0000000052024090920250627,0003246942024090920250627,Dermulo,1,SHAPE01439
120,0000005902024090920250627,0003198152024090920250627,Trento. Autostazione,1,SHAPE00554
691,0000000022024120120250627,0003263722024120120250627,Bassano Del Grappa. Staz. Fs,0,
634,0000000062024090920250627,0003220702024090920250627,Bolognano,0,SHAPE00124
63,0000000022024090920250627,0003192582024090920250627,Sover,0,SHAPE02049
395,0000000022024090920250627,0003248222024090920250627,Mezzolombardo,1,SHAPE00397
375,0000000062024090920250627,0003241682024090920250627,Ruffre',0,SHAPE03057
352,0000000022024090920250627,0003252882024090920250627,Male' Ferrovia,0,
691,0000000022024120120250627,0003263712024120120250627,Bassano Del Grappa. Staz. Fs,0,
116,0000000062024090920250627,0003238922024090920250627,Fiera di Primiero,1,SHAPE01693
63,0000000022024090920250627,0003192512024090920250627,Montesover,1,SHAPE00252
554,0000000042024102120250627,0003264602024102120250627,Ischia di Pergine,0,SHAPE00726
640,0000000042024090920250627,0003234342024090920250627,Pergine V. Intermodale,1,SHAPE00189
80,0000000022024090920250627,0003203342024090920250627,Trento. Autostazione,1,SHAPE00165
345,0000000052024090920250627,0003251762024090920250627,S.Michele,1,SHAPE01268
186,0000000042024090920250627,0003223622024090920250627,Centa,0,SHAPE00295
215,0000000072024090920250627,0003224692024090920250627,Rovereto. Via Manzoni,1,SHAPE00710
562,0000000022024090920250627,0003230492024090920250627,Pergine V. Intermodale,1,SHAPE00327
520,0000000042024090920250627,0003230722024090920250627,Levico Terme Autostazione,1,SHAPE01580
397,0000000062024102120250627,0003264872024102120250627,Cles. Autostazione,1,SHAPE00725
352,0000000072024090920250627,0003253082024090920250627,Mezzana. Ftm,0,
636,0000000022024090920250627,0003212812024090920250627,Tione. Autostazione,1,SHAPE00460
171,0000005902024090920250627,0003208942024090920250627,Riva Del G.Autostazione,1,SHAPE00012
71,0000000072024090920250627,0003202882024090920250627,Tione. Autostazione,0,SHAPE00401
171,0000005902024090920250627,0003207902024090920250627,Riva Del G.Autostazione,1,SHAPE00102
366,0000000822024102120250627,0003264992024102120250627,Mezzocorona-Staz.Fs,1,SHAPE00101
520,0000000022024090920250627,0003228902024090920250627,Trento. Autostazione,1,SHAPE00404
520,0000000052024090920250627,0003227942024090920250627,Trento. Autostazione,1,SHAPE01225
177,0000000052024090920250627,0003229652024090920250627,Hacleri,0,SHAPE00058
311,0000000062024090920250627,0003237042024090920250627,Siror,1,SHAPE02373
364,0000000062024090920250627,0003241742024090920250627,Fondo. Via Garibaldi,0,SHAPE00016
336,0000000062024090920250627,0003249582024090920250627,Male',1,SHAPE01745
231,0000005902024090920250627,0003219612024090920250627,Brentonico,1,SHAPE00155
647,0000000052024090920250627,0003236992024090920250627,Fiera di Primiero,0,SHAPE01474
231,0000005902024090920250627,0003219462024090920250627,Besagno,1,SHAPE03242
636,0000000022024090920250627,0003213152024090920250627,Tione. Autostazione,1,SHAPE00460
98,0000000052024090920250627,0003231612024090920250627,Tezze,0,SHAPE01505
352,0000000022024090920250627,0003253002024090920250627,Trento Ftm,1,
175,0000000022024090920250627,0003204752024090920250627,Vigo Cavedine,0,SHAPE01597
120,0000000052024090920250627,0003193792024090920250627,Trento. Autostazione,1,SHAPE02233
520,0000000062024090920250627,0003228702024090920250627,Pergine V. P.Gavazzi,1,SHAPE03030
364,0000000022024090920250627,0003241962024090920250627,Fondo. Via Garibaldi,0,SHAPE00001
71,0000000072024090920250627,0003202632024090920250627,Tione. Autostazione,0,SHAPE00401
76,0000000052024090920250627,0003202942024090920250627,Trento. Autostazione,1,SHAPE00185
324,0000000062024090920250627,0003245292024090920250627,Somrabbi,0,SHAPE00047
86,0000000412024090920250627,0003226692024090920250627,Olle,0,SHAPE00039
231,0000000052024090920250627,0003219622024090920250627,Brentonico,1,SHAPE00764
311,0000000052024090920250627,0003235992024090920250627,S.Silvestro,0,SHAPE00541
332,0000000072024090920250627,0003246642024090920250627,Vermiglio. Nord,0,SHAPE00473
507,0000000022024090920250627,0003216992024090920250627,Avio. Via M.Baldo,0,SHAPE01255
507,0000000092024090920250627,0003220822024090920250627,Rovereto. Via Paoli,0,SHAPE02390
507,0000005902024090920250627,0003217002024090920250627,Ala. Staz. Fs.,0,SHAPE01240
332,0000000072024090920250627,0003244532024090920250627,Fucine,1,SHAPE02230
366,0000000052024090920250627,0003246832024090920250627,Sporminore,0,SHAPE02113
159,0000000042024090920250627,0003201052024090920250627,Lundo,0,SHAPE00896
102,0000000072024090920250627,0003236562024090920250627,S.Martino di Castrozza,1,SHAPE00612
695,0000000072024093020241130,0003263552024093020241130,Primolano. Staz. Fs,0,
354,0000000022024090920250627,0003244042024090920250627,Mechel,0,SHAPE00115
357,0000000022024090920250627,0003248462024090920250627,Lanza di Rumo,0,SHAPE00363
69,0000000022024090920250627,0003228192024090920250627,Montesover,0,SHAPE00277
638,0000000042024090920250627,0003260992024090920250627,Ora-Staz. Fs,1,SHAPE00063
551,0000000042024090920250627,0003234882024090920250627,Serso. Centrale Idroelettrica,0,SHAPE00395
134,0000000052024090920250627,0003208012024090920250627,Trento. Autostazione,1,SHAPE01169
215,0000006532024090920250627,0003222702024090920250627,Raossi,1,SHAPE00682
